"0"," 0"," 55"," 100"," 101"," 103"," 121"," 2006"," 3963"," 4513"," 4845"," 5489"," 6966"," 7891"," 9443"," 10638"
"0"," 0"," 0"," 5"," 6"," 7"," 11"," 15"," 121"," 153"," 162"," 196"," 196"," 196"," 196"," 1558"
"0"," 0"," 11"," 16"," 19"," 23"," 29"," 68"," 392"," 970"," 2379"," 4260"," 4585"," 4730"," 8404"," 12195"
"0"," 0"," 6"," 75"," 77"," 77"," 128"," 476"," 667"," 826"," 1066"," 1456"," 1853"," 2057"," 2147"," 2230"
"0"," 6"," 12595"," 39316"," 46442"," 50273"," 54301"," 70667"," 120845"," 351178"," 523478"," 796981"," 978475"," 1088690"," 1272616"," 1496352"
"0"," 1"," 647"," 1479"," 1504"," 1528"," 1562"," 1752"," 1848"," 1959"," 2059"," 2162"," 2304"," 2378"," 2501"," 2613"
"0"," 0"," 5"," 14"," 759"," 2519"," 3672"," 4494"," 5170"," 5514"," 5784"," 6046"," 6253"," 6445"," 6677"," 6898"
"0"," 0"," 27"," 719"," 958"," 1075"," 1134"," 1176"," 1197"," 1220"," 1548"," 3323"," 4517"," 4740"," 5001"," 5228"
"0"," 1"," 135"," 1932"," 10162"," 25694"," 43151"," 54008"," 58848"," 62853"," 67557"," 87607"," 131242"," 155657"," 162891"," 165110"
"0"," 1"," 329"," 1465"," 2226"," 6334"," 10754"," 14341"," 17977"," 31572"," 61878"," 83329"," 92693"," 102787"," 130022"," 152367"
"0"," 15"," 4641"," 7738"," 8440"," 8879"," 9240"," 10782"," 14027"," 20331"," 36150"," 49567"," 62966"," 71006"," 96079"," 112970"
"0"," 6"," 192"," 2348"," 11437"," 40070"," 79159"," 85722"," 98585"," 114434"," 123699"," 128867"," 134326"," 141496"," 159218"," 193253"
"0"," 4"," 2118"," 18114"," 72460"," 213470"," 278305"," 295849"," 312806"," 333970"," 400482"," 482178"," 546428"," 581365"," 672931"," 825519"
"0"," 0"," 1181"," 6532"," 13463"," 33550"," 65256"," 92982"," 112595"," 133598"," 165806"," 246790"," 320379"," 340915"," 355051"," 364576"
"0"," 0"," 1"," 8"," 8"," 11"," 72"," 459"," 534"," 589"," 656"," 780"," 851"," 1275"," 5991"," 10997"
"0"," 0"," 65"," 266"," 986"," 2221"," 5338"," 17662"," 40758"," 63185"," 82424"," 107932"," 133227"," 159474"," 214667"," 279077"
"0"," 0"," 1065"," 36976"," 164476"," 285213"," 407492"," 647166"," 811768"," 900180"," 962530"," 1015137"," 1138239"," 1323863"," 1548807"," 1799445"
"1"," 3"," 2084"," 8488"," 18086"," 37514"," 93354"," 220819"," 311694"," 380729"," 431630"," 474064"," 525618"," 576352"," 747288"," 1037460"
"0"," 0"," 2311"," 12877"," 23786"," 34393"," 45688"," 67372"," 91514"," 362731"," 990811"," 1294878"," 1513385"," 1706986"," 2321717"," 2792142"
"0"," 0"," 7443"," 25045"," 32500"," 42141"," 51072"," 58012"," 75542"," 141279"," 298061"," 413678"," 720516"," 804562"," 821722"," 836493"
"0"," 1"," 781"," 13409"," 56910"," 96088"," 110695"," 118778"," 125760"," 132556"," 138833"," 143834"," 151335"," 163664"," 179964"," 205652"
"0"," 3"," 2245"," 12240"," 19257"," 26970"," 50886"," 87540"," 127572"," 241339"," 475362"," 632263"," 728743"," 801994"," 952803"," 1055265"
"2"," 2"," 2337"," 106498"," 405843"," 646929"," 838461"," 992402"," 1170799"," 1606267"," 2275936"," 3127347"," 3808348"," 4198400"," 4494234"," 4750755"
"0"," 0"," 75"," 243"," 370"," 1025"," 2022"," 4063"," 4840"," 5137"," 5934"," 8383"," 15304"," 18850"," 21783"," 25116"
"0"," 0"," 8"," 15"," 15"," 15"," 17"," 17"," 19"," 19"," 22"," 32"," 37"," 41"," 44"," 44"
"0"," 0"," 13"," 17"," 18"," 19"," 25"," 26"," 27"," 78"," 259"," 353"," 1195"," 3390"," 4238"," 4552"
"0"," 0"," 1"," 16"," 26"," 29"," 54"," 60"," 64"," 74"," 85"," 121"," 901"," 1556"," 1748"," 1864"
"0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 2"," 3"," 3"," 3"
"0"," 1"," 236"," 569"," 671"," 698"," 699"," 715"," 732"," 928"," 1612"," 2428"," 3025"," 3716"," 4730"," 5066"
"0"," 0"," 0"," 14"," 483"," 714"," 871"," 896"," 911"," 945"," 991"," 1014"," 1257"," 1786"," 2223"," 2302"
"0"," 0"," 1563"," 22753"," 85261"," 190823"," 275905"," 315772"," 334605"," 347282"," 357360"," 362741"," 368074"," 377383"," 390007"," 417363"
"0"," 0"," 175"," 933"," 3645"," 6793"," 10232"," 13611"," 14982"," 15616"," 16089"," 19140"," 26523"," 34520"," 38705"," 40344"
"0"," 0"," 900"," 9009"," 11412"," 14564"," 25552"," 31406"," 33551"," 46954"," 175438"," 337923"," 395263"," 459259"," 600596"," 689557"
"0"," 0"," 10"," 11"," 11"," 81"," 114"," 136"," 144"," 153"," 183"," 256"," 1205"," 2618"," 4135"," 5873"
"0"," 0"," 1"," 124"," 861"," 1462"," 1823"," 2022"," 2231"," 2366"," 2412"," 2611"," 3593"," 3887"," 3980"," 4054"
"13"," 102"," 926"," 16169"," 34884"," 43907"," 52205"," 56812"," 57765"," 58015"," 58218"," 58599"," 59536"," 59936"," 60381"," 61145"
"0"," 0"," 363"," 1396"," 1521"," 1667"," 2292"," 3917"," 10141"," 57664"," 105929"," 179543"," 249913"," 308083"," 361185"," 382211"
"0"," 0"," 802"," 1429"," 1473"," 1600"," 2156"," 2883"," 5690"," 34307"," 75814"," 122152"," 166473"," 190081"," 215602"," 240292"
"0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 17"," 17"," 17"," 18"," 19"," 20"
"0"," 0"," 5"," 601"," 1976"," 2924"," 3212"," 3310"," 3588"," 3941"," 4451"," 4714"," 4784"," 7257"," 11398"," 13915"
"0"," 0"," 1353"," 5647"," 32683"," 151209"," 493183"," 627041"," 674339"," 725452"," 790004"," 1057161"," 1453761"," 1513393"," 1548157"," 1581210"
"0"," 0"," 0"," 35"," 994"," 2007"," 2322"," 2527"," 2704"," 2905"," 3109"," 3558"," 3929"," 7926"," 10165"," 10583"
"0"," 45"," 95923"," 213435"," 239479"," 249271"," 288522"," 462858"," 769188"," 1185678"," 1648187"," 1928265"," 2743119"," 3188553"," 3284353"," 3524077"
"1"," 1"," 143"," 663"," 1633"," 2047"," 2815"," 3049"," 3380"," 10663"," 23987"," 43299"," 64157"," 83094"," 92706"," 108146"
"0"," 0"," 7"," 375"," 4800"," 9372"," 11579"," 13189"," 13646"," 13804"," 18045"," 25500"," 29380"," 30347"," 31833"," 33944"
"0"," 0"," 9"," 10"," 23"," 515"," 1650"," 4034"," 4877"," 5203"," 5312"," 6210"," 8438"," 8929"," 9122"," 10363"
"0"," 14"," 4834"," 21601"," 38661"," 67924"," 77076"," 84379"," 92863"," 124355"," 243129"," 437379"," 566957"," 657309"," 804886"," 973604"
"0"," 18"," 16605"," 29586"," 30862"," 31714"," 35232"," 42177"," 53282"," 154251"," 327072"," 452296"," 521320"," 554932"," 601124"," 659974"
"0"," 0"," 10"," 43"," 122"," 279"," 757"," 2765"," 4200"," 5728"," 7887"," 11434"," 14048"," 15588"," 18909"," 22733"
"10"," 39"," 322"," 429"," 442"," 447"," 467"," 488"," 514"," 555"," 675"," 799"," 911"," 955"," 1030"," 1128"
"0"," 0"," 0"," 15"," 3930"," 5900"," 7409"," 8583"," 9769"," 11017"," 12194"," 13296"," 13308"," 13308"," 13308"," 13308"
"0"," 0"," 19"," 480"," 509"," 509"," 509"," 509"," 509"," 509"," 509"," 509"," 509"," 509"," 509"," 509"
"19"," 42"," 1651"," 2954"," 3081"," 3171"," 3310"," 3412"," 3569"," 3784"," 4008"," 7163"," 19618"," 26031"," 28863"," 65153"
"0"," 0"," 1"," 24"," 24"," 24"," 24"," 27"," 28"," 30"," 30"," 44"," 70"," 113"," 604"," 2276"
"0"," 0"," 34"," 116"," 442"," 650"," 941"," 1400"," 1784"," 2331"," 2974"," 3633"," 5074"," 6901"," 10249"," 12967"
"0"," 0"," 87"," 116"," 117"," 130"," 169"," 1759"," 4531"," 5692"," 6669"," 7150"," 7564"," 7713"," 8026"," 10824"
"0"," 0"," 394"," 994"," 1077"," 1174"," 1535"," 3803"," 18413"," 59813"," 96769"," 139140"," 208885"," 233277"," 254018"," 309119"
"0"," 0"," 13531"," 120204"," 163942"," 199906"," 230873"," 270133"," 318663"," 375367"," 638847"," 2208652"," 2477463"," 2701588"," 3317182"," 4820591"
"8"," 25"," 192301"," 1081020"," 1798718"," 2642174"," 4567420"," 6026895"," 7235428"," 9165619"," 13670332"," 20099363"," 26247053"," 28648744"," 30462210"," 32346971"
"0"," 0"," 44"," 83"," 417"," 889"," 1154"," 2972"," 8129"," 12495"," 20459"," 35216"," 39579"," 40357"," 40867"," 41866"
"0"," 0"," 645"," 10406"," 23672"," 45254"," 71404"," 124132"," 214446"," 399330"," 752343"," 1086997"," 1261546"," 1395528"," 1725029"," 2124070"
"4"," 21"," 664"," 12481"," 34557"," 48667"," 60506"," 70231"," 94190"," 132629"," 168860"," 207822"," 303609"," 391524"," 461444"," 520236"
"0"," 0"," 2"," 3"," 3"," 3"," 3"," 3"," 3"," 3"," 6"," 13"," 16"," 18"," 25"," 93"
"0"," 0"," 32"," 114"," 140"," 146"," 156"," 172"," 181"," 199"," 260"," 604"," 691"," 705"," 1217"," 2393"
"0"," 0"," 3"," 6"," 8"," 8"," 8"," 47"," 71"," 71"," 71"," 86"," 114"," 153"," 153"," 194"
"0"," 0"," 14"," 73"," 141"," 200"," 203"," 205"," 211"," 240"," 274"," 338"," 390"," 444"," 500"," 543"
"0"," 0"," 141"," 537"," 560"," 571"," 587"," 625"," 665"," 841"," 1299"," 3058"," 3691"," 4038"," 4049"," 4055"
"0"," 0"," 0"," 13"," 13"," 13"," 13"," 13"," 13"," 13"," 16"," 29"," 41"," 54"," 54"," 63"
"0"," 0"," 69"," 144"," 170"," 177"," 187"," 288"," 396"," 697"," 1020"," 2040"," 4114"," 4239"," 4274"," 4283"
"0"," 0"," 60"," 315"," 336"," 336"," 336"," 336"," 340"," 353"," 369"," 377"," 434"," 484"," 1569"," 1587"
"0"," 0"," 5"," 11"," 11"," 11"," 12"," 13"," 13"," 13"," 13"," 13"," 13"," 20"," 20"," 20"
"0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 3"," 4"," 4"," 4"," 4"," 4"
"0"," 0"," 5"," 12"," 12"," 41"," 107"," 508"," 689"," 703"," 748"," 893"," 1503"," 2114"," 2329"," 2388"
"2"," 61"," 38484"," 177543"," 256145"," 283710"," 303181"," 335873"," 453264"," 1011660"," 1629657"," 2488780"," 3817176"," 4176554"," 4345788"," 4416623"
"0"," 0"," 338"," 643"," 823"," 936"," 1264"," 1595"," 2046"," 3124"," 5857"," 19119"," 41738"," 57994"," 105549"," 198428"
"0"," 0"," 172"," 2039"," 3623"," 8503"," 24009"," 41893"," 56717"," 66932"," 73094"," 77060"," 78711"," 79926"," 82869"," 90808"
"0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 1"," 1"," 3"," 4"
"0"," 0"," 135"," 333"," 1510"," 5832"," 18574"," 46728"," 75122"," 92013"," 102394"," 113558"," 126927"," 139116"," 160497"," 197683"
"2"," 16"," 212"," 270"," 328"," 355"," 558"," 1044"," 1094"," 1180"," 1347"," 1465"," 1817"," 2448"," 2603"," 2928"
"0"," 0"," 119"," 344"," 448"," 2428"," 11837"," 22729"," 39899"," 53520"," 85647"," 138004"," 158962"," 183612"," 242353"," 296462"
"0"," 0"," 0"," 6"," 323"," 1158"," 1728"," 1958"," 2034"," 2063"," 2077"," 2099"," 2121"," 2285"," 4357"," 6317"
"0"," 0"," 35"," 106"," 1057"," 1594"," 5963"," 12097"," 14759"," 16432"," 17647"," 20725"," 54217"," 78534"," 88418"," 91586"
"0"," 0"," 8"," 40"," 178"," 591"," 3169"," 6497"," 7838"," 8367"," 9950"," 13867"," 33388"," 36089"," 36882"," 38257"
